AlarmClock
san	1	0	3.453E-5	2.2916E-5
never	36	23	8.4023E-4	0.001077068
while	39	22	9.0929E-4	0.001031235
latest	1	0	3.453E-5	2.2916E-5
irregularly	2	0	5.755E-5	2.2916E-5
tricky	4	0	1.0359E-4	2.2916E-5
srs	0	1	1.151E-5	6.8749E-5
url	2	0	5.755E-5	2.2916E-5
backlight	22	22	5.1795E-4	0.001031235
environment	1	1	3.453E-5	6.8749E-5
luckily	1	1	3.453E-5	6.8749E-5
controls	1	1	3.453E-5	6.8749E-5
stow	1	0	3.453E-5	2.2916E-5
achieve	1	0	3.453E-5	2.2916E-5
convince	1	0	3.453E-5	2.2916E-5
volition	0	1	1.151E-5	6.8749E-5
greater	1	0	3.453E-5	2.2916E-5
somewhere	3	1	8.057E-5	6.8749E-5
escalate	1	0	3.453E-5	2.2916E-5
occasionaly	1	0	3.453E-5	2.2916E-5
every	38	25	8.8627E-4	0.001168733
kitchen	5	3	1.2661E-4	1.60414E-4
inadvertantly	0	1	1.151E-5	6.8749E-5
timezone	2	0	5.755E-5	2.2916E-5
retail	1	0	3.453E-5	2.2916E-5
beside	2	0	5.755E-5	2.2916E-5
donate	0	1	1.151E-5	6.8749E-5
gentle	13	4	3.1077E-4	2.06247E-4
artist	0	1	1.151E-5	6.8749E-5
scratchy	0	2	1.151E-5	1.14582E-4
respect	1	0	3.453E-5	2.2916E-5
sweetheart	5	0	1.2661E-4	2.2916E-5
purpose	13	9	3.1077E-4	4.3541E-4
vertical	0	1	1.151E-5	6.8749E-5
important	9	2	2.1869E-4	1.14582E-4
utilize	0	1	1.151E-5	6.8749E-5
school	12	4	2.8775E-4	2.06247E-4
eat	1	3	3.453E-5	1.60414E-4
silhouette	1	0	3.453E-5	2.2916E-5
uber	1	0	3.453E-5	2.2916E-5
humble	1	1	3.453E-5	6.8749E-5
pass	5	3	1.2661E-4	1.60414E-4
hesitant	1	0	3.453E-5	2.2916E-5
pic	1	1	3.453E-5	6.8749E-5
designed	1	0	3.453E-5	2.2916E-5
lasting	2	0	5.755E-5	2.2916E-5
battery	180	77	0.004155109	0.003552032
consider	12	3	2.8775E-4	1.60414E-4
hassle	3	2	8.057E-5	1.14582E-4
frill	1	0	3.453E-5	2.2916E-5
psychic	1	0	3.453E-5	2.2916E-5
pavement	1	0	3.453E-5	2.2916E-5
sensor	2	2	5.755E-5	1.14582E-4
bout	1	1	3.453E-5	6.8749E-5
scarf	1	0	3.453E-5	2.2916E-5
colby	0	2	1.151E-5	1.14582E-4
agree	9	2	2.1869E-4	1.14582E-4
remake	1	0	3.453E-5	2.2916E-5
only	186	67	0.004293229	0.003093705
accidentally	10	4	2.4171E-4	2.06247E-4
detail	4	4	1.0359E-4	2.06247E-4
blame	0	1	1.151E-5	6.8749E-5
replace	27	16	6.3305E-4	7.56239E-4
aausb	1	0	3.453E-5	2.2916E-5
pillow	12	3	2.8775E-4	1.60414E-4
french	1	0	3.453E-5	2.2916E-5
satisfied	6	0	1.4963E-4	2.2916E-5
engineer	3	2	8.057E-5	1.14582E-4
showerhead	0	1	1.151E-5	6.8749E-5
spectrum	1	1	3.453E-5	6.8749E-5
dont	3	3	8.057E-5	1.60414E-4
method	1	0	3.453E-5	2.2916E-5
switch	47	18	0.00109345	8.47904E-4
fuss	0	2	1.151E-5	1.14582E-4
pie	1	0	3.453E-5	2.2916E-5
execution	0	1	1.151E-5	6.8749E-5
color	40	5	9.3231E-4	2.5208E-4
fluctuate	1	0	3.453E-5	2.2916E-5
lightweight	16	3	3.7983E-4	1.60414E-4
silver	6	4	1.4963E-4	2.06247E-4
chance	3	3	8.057E-5	1.60414E-4
cycle	3	4	8.057E-5	2.06247E-4
breathing	1	0	3.453E-5	2.2916E-5
electronics	1	4	3.453E-5	2.06247E-4
reception	6	6	1.4963E-4	2.97912E-4
vouch	0	1	1.151E-5	6.8749E-5
insert	1	0	3.453E-5	2.2916E-5
automatic	3	5	8.057E-5	2.5208E-4
flushing	1	0	3.453E-5	2.2916E-5
pinpoint	1	0	3.453E-5	2.2916E-5
themselves	2	2	5.755E-5	1.14582E-4
minimalist	1	0	3.453E-5	2.2916E-5
regret	4	0	1.0359E-4	2.2916E-5
mode	8	12	1.9567E-4	5.72908E-4
beeper	2	1	5.755E-5	6.8749E-5
programming	6	1	1.4963E-4	6.8749E-5
anyways	1	0	3.453E-5	2.2916E-5
maximum	2	1	5.755E-5	6.8749E-5
imo	1	1	3.453E-5	6.8749E-5
aesthetically	1	0	3.453E-5	2.2916E-5
diego	1	0	3.453E-5	2.2916E-5
degree	5	2	1.2661E-4	1.14582E-4
pavlov	1	0	3.453E-5	2.2916E-5
grandchild	3	0	8.057E-5	2.2916E-5
blank	2	1	5.755E-5	6.8749E-5
repeat	5	3	1.2661E-4	1.60414E-4
itsef	1	0	3.453E-5	2.2916E-5
hypersensitive	1	0	3.453E-5	2.2916E-5
surprised	2	3	5.755E-5	1.60414E-4
earlier	5	3	1.2661E-4	1.60414E-4
info	2	2	5.755E-5	1.14582E-4
ringer	2	0	5.755E-5	2.2916E-5
current	8	1	1.9567E-4	6.8749E-5
located	3	2	8.057E-5	1.14582E-4
petite	1	1	3.453E-5	6.8749E-5
namely	1	0	3.453E-5	2.2916E-5
assessment	0	1	1.151E-5	6.8749E-5
military	0	1	1.151E-5	6.8749E-5
craftsmanship	0	1	1.151E-5	6.8749E-5
segment	2	1	5.755E-5	6.8749E-5
fred	1	0	3.453E-5	2.2916E-5
accidently	1	0	3.453E-5	2.2916E-5
cock	1	0	3.453E-5	2.2916E-5
target	2	4	5.755E-5	2.06247E-4
romantic	1	0	3.453E-5	2.2916E-5
due	8	5	1.9567E-4	2.5208E-4
federal	1	0	3.453E-5	2.2916E-5
gental	1	0	3.453E-5	2.2916E-5
instead	23	12	5.4097E-4	5.72908E-4
pricey	2	0	5.755E-5	2.2916E-5
blush	1	0	3.453E-5	2.2916E-5
underside	1	0	3.453E-5	2.2916E-5
issue	15	10	3.5681E-4	4.81243E-4
briefly	0	1	1.151E-5	6.8749E-5
shoulder	1	0	3.453E-5	2.2916E-5
documentation	1	0	3.453E-5	2.2916E-5
tempt	0	1	1.151E-5	6.8749E-5
wage	1	0	3.453E-5	2.2916E-5
pun	0	1	1.151E-5	6.8749E-5
thermal	0	1	1.151E-5	6.8749E-5
btw	2	2	5.755E-5	1.14582E-4
shoddy	1	0	3.453E-5	2.2916E-5
welcome	2	0	5.755E-5	2.2916E-5
tweak	1	0	3.453E-5	2.2916E-5
these	55	17	0.00127761	8.02072E-4
marry	1	0	3.453E-5	2.2916E-5
fangled	1	0	3.453E-5	2.2916E-5
bookshelf	1	0	3.453E-5	2.2916E-5
lol	1	0	3.453E-5	2.2916E-5
wages	1	0	3.453E-5	2.2916E-5
japan	2	0	5.755E-5	2.2916E-5
frankly	3	1	8.057E-5	6.8749E-5
gala	1	0	3.453E-5	2.2916E-5
sample	0	1	1.151E-5	6.8749E-5
urban	1	0	3.453E-5	2.2916E-5
tint	2	0	5.755E-5	2.2916E-5
ole	0	1	1.151E-5	6.8749E-5
potential	5	2	1.2661E-4	1.14582E-4
miss	7	3	1.7265E-4	1.60414E-4
thrilled	2	0	5.755E-5	2.2916E-5
reset	31	19	7.2513E-4	8.93737E-4
replacing	0	1	1.151E-5	6.8749E-5
night	134	50	0.003096189	0.00231455
rated	0	2	1.151E-5	1.14582E-4
warm	2	1	5.755E-5	6.8749E-5
wisconsin	1	0	3.453E-5	2.2916E-5
laugh	1	0	3.453E-5	2.2916E-5
spread	1	0	3.453E-5	2.2916E-5
roll	4	1	1.0359E-4	6.8749E-5
glitch	1	0	3.453E-5	2.2916E-5
washington	0	1	1.151E-5	6.8749E-5
closest	0	1	1.151E-5	6.8749E-5
fry	1	0	3.453E-5	2.2916E-5
favorable	2	0	5.755E-5	2.2916E-5
cobalt	1	0	3.453E-5	2.2916E-5
nighttime	1	0	3.453E-5	2.2916E-5
tuner	2	10	5.755E-5	4.81243E-4
button	166	67	0.003832829	0.003093705
pleasantly	2	0	5.755E-5	2.2916E-5
destination	3	0	8.057E-5	2.2916E-5
detest	0	1	1.151E-5	6.8749E-5
slender	1	0	3.453E-5	2.2916E-5
nicad	1	0	3.453E-5	2.2916E-5
behind	6	4	1.4963E-4	2.06247E-4
seemingly	1	0	3.453E-5	2.2916E-5
supposedly	2	0	5.755E-5	2.2916E-5
heaviest	2	0	5.755E-5	2.2916E-5
headphone	0	6	1.151E-5	2.97912E-4
relaxed	0	1	1.151E-5	6.8749E-5
crush	1	0	3.453E-5	2.2916E-5
revert	1	1	3.453E-5	6.8749E-5
adrenalin	1	0	3.453E-5	2.2916E-5
dawn	5	7	1.2661E-4	3.43745E-4
nice	71	23	0.001645929	0.001077068
ultralight	1	0	3.453E-5	2.2916E-5
inch	14	2	3.3379E-4	1.14582E-4
safe	1	1	3.453E-5	6.8749E-5
availabe	1	0	3.453E-5	2.2916E-5
hearing	9	6	2.1869E-4	2.97912E-4
day	85	71	0.001968209	0.003277036
kind	14	4	3.3379E-4	2.06247E-4
writing	1	0	3.453E-5	2.2916E-5
older	5	4	1.2661E-4	2.06247E-4
sweep	2	2	5.755E-5	1.14582E-4
billboard	1	0	3.453E-5	2.2916E-5
occassionally	0	1	1.151E-5	6.8749E-5
unlit	1	0	3.453E-5	2.2916E-5
newer	1	0	3.453E-5	2.2916E-5
between	17	11	4.0285E-4	5.27076E-4
taller	0	1	1.151E-5	6.8749E-5
instantly	1	1	3.453E-5	6.8749E-5
college	8	2	1.9567E-4	1.14582E-4
any	61	27	0.00141573	0.001260398
surfside	1	0	3.453E-5	2.2916E-5
ship	6	3	1.4963E-4	1.60414E-4
slight	4	3	1.0359E-4	1.60414E-4
accident	0	1	1.151E-5	6.8749E-5
nap	29	1	6.7909E-4	6.8749E-5
cable	1	0	3.453E-5	2.2916E-5
clustorphobia	1	0	3.453E-5	2.2916E-5
engine	1	0	3.453E-5	2.2916E-5
vanity	1	0	3.453E-5	2.2916E-5
dorm	2	0	5.755E-5	2.2916E-5
benefit	3	1	8.057E-5	6.8749E-5
sassy	1	0	3.453E-5	2.2916E-5
satisfactory	1	0	3.453E-5	2.2916E-5
housework	1	0	3.453E-5	2.2916E-5
novel	1	0	3.453E-5	2.2916E-5
basement	1	0	3.453E-5	2.2916E-5
lever	1	1	3.453E-5	6.8749E-5
deem	2	0	5.755E-5	2.2916E-5
together	2	3	5.755E-5	1.60414E-4
programmed	0	1	1.151E-5	6.8749E-5
payment	0	1	1.151E-5	6.8749E-5
meow	1	0	3.453E-5	2.2916E-5
needs	1	0	3.453E-5	2.2916E-5
featherweight	1	0	3.453E-5	2.2916E-5
conscious	1	0	3.453E-5	2.2916E-5
progressively	3	2	8.057E-5	1.14582E-4
litte	1	0	3.453E-5	2.2916E-5
supplier	1	0	3.453E-5	2.2916E-5
own	29	8	6.7909E-4	3.89578E-4
less	23	15	5.4097E-4	7.10406E-4
stack	1	0	3.453E-5	2.2916E-5
spare	2	0	5.755E-5	2.2916E-5
bricks	1	0	3.453E-5	2.2916E-5
hell	1	0	3.453E-5	2.2916E-5
wor	1	0	3.453E-5	2.2916E-5
store	17	7	4.0285E-4	3.43745E-4
forgivable	0	1	1.151E-5	6.8749E-5
span	1	0	3.453E-5	2.2916E-5
yesterday	1	1	3.453E-5	6.8749E-5
dud	0	1	1.151E-5	6.8749E-5
wreck	0	1	1.151E-5	6.8749E-5
overseas	4	0	1.0359E-4	2.2916E-5
apart	2	4	5.755E-5	2.06247E-4
concept	0	6	1.151E-5	2.97912E-4
quartz	1	0	3.453E-5	2.2916E-5
fault	5	0	1.2661E-4	2.2916E-5
correctly	6	4	1.4963E-4	2.06247E-4
unpretentious	1	0	3.453E-5	2.2916E-5
feed	2	3	5.755E-5	1.60414E-4
ready	3	0	8.057E-5	2.2916E-5
apology	1	0	3.453E-5	2.2916E-5
dollar	4	4	1.0359E-4	2.06247E-4
stock	5	1	1.2661E-4	6.8749E-5
combination	5	1	1.2661E-4	6.8749E-5
ruin	2	0	5.755E-5	2.2916E-5
elderly	5	0	1.2661E-4	2.2916E-5
aging	0	1	1.151E-5	6.8749E-5
coast	1	0	3.453E-5	2.2916E-5
timekeeping	1	0	3.453E-5	2.2916E-5
now	78	37	0.001807069	0.001718725
cleary	0	1	1.151E-5	6.8749E-5
condensation	0	1	1.151E-5	6.8749E-5
afraid	1	0	3.453E-5	2.2916E-5
mislead	0	1	1.151E-5	6.8749E-5
crap	0	3	1.151E-5	1.60414E-4
thin	2	0	5.755E-5	2.2916E-5
exceed	1	0	3.453E-5	2.2916E-5
underground	1	0	3.453E-5	2.2916E-5
speed	1	1	3.453E-5	6.8749E-5
electric	3	0	8.057E-5	2.2916E-5
much	73	29	0.001691969	0.001352064
web	4	2	1.0359E-4	1.14582E-4
popcorn	0	1	1.151E-5	6.8749E-5
tide	3	1	8.057E-5	6.8749E-5
little	122	30	0.002819949	0.001397896
flowing	0	1	1.151E-5	6.8749E-5
saber	1	0	3.453E-5	2.2916E-5
screw	1	4	3.453E-5	2.06247E-4
counter	1	2	3.453E-5	1.14582E-4
vent	0	2	1.151E-5	1.14582E-4
grad	1	0	3.453E-5	2.2916E-5
arbitrarily	1	1	3.453E-5	6.8749E-5
ancient	0	1	1.151E-5	6.8749E-5
keep	71	50	0.001645929	0.00231455
excited	2	0	5.755E-5	2.2916E-5
meantime	1	0	3.453E-5	2.2916E-5
consideration	2	0	5.755E-5	2.2916E-5
complicate	3	1	8.057E-5	6.8749E-5
straightforward	2	1	5.755E-5	6.8749E-5
tempting	0	1	1.151E-5	6.8749E-5
believe	4	7	1.0359E-4	3.43745E-4
sufficient	4	1	1.0359E-4	6.8749E-5
recipient	1	0	3.453E-5	2.2916E-5
week	29	25	6.7909E-4	0.001168733
tinker	0	1	1.151E-5	6.8749E-5
one	315	125	0.007262808	0.005751999
drawback	6	2	1.4963E-4	1.14582E-4
withwhich	1	0	3.453E-5	2.2916E-5
grandaughter	1	0	3.453E-5	2.2916E-5
analog	11	13	2.6473E-4	6.18741E-4
happier	1	1	3.453E-5	6.8749E-5
enjoyable	2	0	5.755E-5	2.2916E-5
lend	1	0	3.453E-5	2.2916E-5
faster	5	1	1.2661E-4	6.8749E-5
cling	2	0	5.755E-5	2.2916E-5
travelmate	3	1	8.057E-5	6.8749E-5
connection	2	0	5.755E-5	2.2916E-5
breakfast	2	0	5.755E-5	2.2916E-5
port	1	0	3.453E-5	2.2916E-5
disapointment	0	1	1.151E-5	6.8749E-5
outweigh	1	0	3.453E-5	2.2916E-5
son	28	2	6.5607E-4	1.14582E-4
mostly	2	1	5.755E-5	6.8749E-5
projection	10	8	2.4171E-4	3.89578E-4
area	9	1	2.1869E-4	6.8749E-5
mere	0	1	1.151E-5	6.8749E-5
initially	3	0	8.057E-5	2.2916E-5
expose	1	0	3.453E-5	2.2916E-5
chuckle	1	0	3.453E-5	2.2916E-5
rechargeable	1	0	3.453E-5	2.2916E-5
fully	3	1	8.057E-5	6.8749E-5
good	161	46	0.003717729	0.002131219
alarmclock	1	0	3.453E-5	2.2916E-5
translate	1	1	3.453E-5	6.8749E-5
effectively	0	3	1.151E-5	1.60414E-4
plenty	8	1	1.9567E-4	6.8749E-5
gradient	1	0	3.453E-5	2.2916E-5
civilized	1	0	3.453E-5	2.2916E-5
giggle	1	0	3.453E-5	2.2916E-5
future	1	2	3.453E-5	1.14582E-4
excite	1	4	3.453E-5	2.06247E-4
hunny	0	1	1.151E-5	6.8749E-5
alarma	1	0	3.453E-5	2.2916E-5
wooden	3	0	8.057E-5	2.2916E-5
does	0	1	1.151E-5	6.8749E-5
bauer	1	0	3.453E-5	2.2916E-5
steam	2	0	5.755E-5	2.2916E-5
oxidation	0	1	1.151E-5	6.8749E-5
grateful	1	0	3.453E-5	2.2916E-5
ability	7	0	1.7265E-4	2.2916E-5
mobility	1	0	3.453E-5	2.2916E-5
plane	1	0	3.453E-5	2.2916E-5
gifted	1	0	3.453E-5	2.2916E-5
generate	1	0	3.453E-5	2.2916E-5
add	14	4	3.3379E-4	2.06247E-4
pry	1	0	3.453E-5	2.2916E-5
interested	2	1	5.755E-5	6.8749E-5
amusing	1	0	3.453E-5	2.2916E-5
able	31	10	7.2513E-4	4.81243E-4
wars	21	1	4.9493E-4	6.8749E-5
age	2	1	5.755E-5	6.8749E-5
hide	3	1	8.057E-5	6.8749E-5
static	2	6	5.755E-5	2.97912E-4
loke	0	1	1.151E-5	6.8749E-5
hadno	1	0	3.453E-5	2.2916E-5
invaluable	1	0	3.453E-5	2.2916E-5
often	17	3	4.0285E-4	1.60414E-4
adhd	1	0	3.453E-5	2.2916E-5
station	10	9	2.4171E-4	4.3541E-4
notice	9	13	2.1869E-4	6.18741E-4
laughable	0	1	1.151E-5	6.8749E-5
funky	1	0	3.453E-5	2.2916E-5
construction	4	2	1.0359E-4	1.14582E-4
timer	13	6	3.1077E-4	2.97912E-4
approx	1	0	3.453E-5	2.2916E-5
interval	2	3	5.755E-5	1.60414E-4
title	1	1	3.453E-5	6.8749E-5
diffieculy	0	1	1.151E-5	6.8749E-5
oversleeping	0	1	1.151E-5	6.8749E-5
several	33	12	7.7117E-4	5.72908E-4
finally	23	7	5.4097E-4	3.43745E-4
upload	1	1	3.453E-5	6.8749E-5
darth	22	1	5.1795E-4	6.8749E-5
vibe	2	0	5.755E-5	2.2916E-5
completely	6	7	1.4963E-4	3.43745E-4
detatch	0	1	1.151E-5	6.8749E-5
abrasively	1	0	3.453E-5	2.2916E-5
include	23	5	5.4097E-4	2.5208E-4
cleanly	1	0	3.453E-5	2.2916E-5
casio	7	3	1.7265E-4	1.60414E-4
next	23	16	5.4097E-4	7.56239E-4
readability	1	0	3.453E-5	2.2916E-5
poorly	3	5	8.057E-5	2.5208E-4
notable	1	0	3.453E-5	2.2916E-5
inconsistency	0	1	1.151E-5	6.8749E-5
buck	4	3	1.0359E-4	1.60414E-4
metal	1	2	3.453E-5	1.14582E-4
pitched	1	1	3.453E-5	6.8749E-5
glance	2	1	5.755E-5	6.8749E-5
autism	1	0	3.453E-5	2.2916E-5
knob	7	5	1.7265E-4	2.5208E-4
coefficient	0	1	1.151E-5	6.8749E-5
aside	1	0	3.453E-5	2.2916E-5
conversation	2	0	5.755E-5	2.2916E-5
deliver	2	0	5.755E-5	2.2916E-5
headboard	1	1	3.453E-5	6.8749E-5
limit	5	1	1.2661E-4	6.8749E-5
mini	3	0	8.057E-5	2.2916E-5
buddy	1	0	3.453E-5	2.2916E-5
family	10	0	2.4171E-4	2.2916E-5
coo	2	0	5.755E-5	2.2916E-5
deeply	0	1	1.151E-5	6.8749E-5
puppy	1	0	3.453E-5	2.2916E-5
terrible	2	10	5.755E-5	4.81243E-4
toe	1	0	3.453E-5	2.2916E-5
blast	4	1	1.0359E-4	6.8749E-5
scatter	1	0	3.453E-5	2.2916E-5
factory	6	2	1.4963E-4	1.14582E-4
standpoint	0	1	1.151E-5	6.8749E-5
unlock	1	0	3.453E-5	2.2916E-5
conair	2	0	5.755E-5	2.2916E-5
minimum	2	0	5.755E-5	2.2916E-5
vacation	1	1	3.453E-5	6.8749E-5
launchpad	1	0	3.453E-5	2.2916E-5
ways	0	1	1.151E-5	6.8749E-5
rather	12	8	2.8775E-4	3.89578E-4
luck	2	1	5.755E-5	6.8749E-5
information	3	0	8.057E-5	2.2916E-5
phooey	0	1	1.151E-5	6.8749E-5
separate	11	1	2.6473E-4	6.8749E-5
rooster	2	1	5.755E-5	6.8749E-5
optimistic	0	1	1.151E-5	6.8749E-5
setup	11	0	2.6473E-4	2.2916E-5
someone	14	10	3.3379E-4	4.81243E-4
plays	1	0	3.453E-5	2.2916E-5
scan	0	1	1.151E-5	6.8749E-5
ponytail	1	0	3.453E-5	2.2916E-5
executive	3	0	8.057E-5	2.2916E-5
assembly	0	2	1.151E-5	1.14582E-4
proper	2	3	5.755E-5	1.60414E-4
soleil	5	4	1.2661E-4	2.06247E-4
response	1	1	3.453E-5	6.8749E-5
hurt	1	2	3.453E-5	1.14582E-4
guardian	1	0	3.453E-5	2.2916E-5
rainfall	2	0	5.755E-5	2.2916E-5
arrest	1	0	3.453E-5	2.2916E-5
minor	6	1	1.4963E-4	6.8749E-5
easiest	2	0	5.755E-5	2.2916E-5
same	34	27	7.9419E-4	0.001260398
accompany	0	1	1.151E-5	6.8749E-5
small	93	31	0.002152369	0.001443729
soundly	4	0	1.0359E-4	2.2916E-5
tech	1	0	3.453E-5	2.2916E-5
nerdy	1	0	3.453E-5	2.2916E-5
coordinated	0	1	1.151E-5	6.8749E-5
everglade	1	0	3.453E-5	2.2916E-5
mom	6	0	1.4963E-4	2.2916E-5
scratch	1	2	3.453E-5	1.14582E-4
trumpet	1	0	3.453E-5	2.2916E-5
can	296	108	0.006825428	0.004972844
splittingly	1	0	3.453E-5	2.2916E-5
discontinue	2	1	5.755E-5	6.8749E-5
study	1	0	3.453E-5	2.2916E-5
strange	1	1	3.453E-5	6.8749E-5
maker	1	2	3.453E-5	1.14582E-4
incorrectly	1	0	3.453E-5	2.2916E-5
march	1	2	3.453E-5	1.14582E-4
spiffy	0	1	1.151E-5	6.8749E-5
detailed	1	0	3.453E-5	2.2916E-5
freak	1	1	3.453E-5	6.8749E-5
tickin	2	0	5.755E-5	2.2916E-5
from	136	75	0.003142229	0.003460366
stylus	1	0	3.453E-5	2.2916E-5
clap	7	0	1.7265E-4	2.2916E-5
damp	1	0	3.453E-5	2.2916E-5
fashioned	0	1	1.151E-5	6.8749E-5
shuus	1	0	3.453E-5	2.2916E-5
fairly	10	2	2.4171E-4	1.14582E-4
enthusiastic	1	0	3.453E-5	2.2916E-5
mistake	6	6	1.4963E-4	2.97912E-4
avertised	1	0	3.453E-5	2.2916E-5
serve	10	1	2.4171E-4	6.8749E-5
credentials	1	0	3.453E-5	2.2916E-5
habitat	0	1	1.151E-5	6.8749E-5
additionally	1	2	3.453E-5	1.14582E-4
sound	249	164	0.005743488	0.007539473
wattage	1	0	3.453E-5	2.2916E-5
story	2	1	5.755E-5	6.8749E-5
fan	23	4	5.4097E-4	2.06247E-4
unacceptable	1	1	3.453E-5	6.8749E-5
apartment	3	0	8.057E-5	2.2916E-5
hardcore	0	1	1.151E-5	6.8749E-5
feeling	1	0	3.453E-5	2.2916E-5
usps	0	1	1.151E-5	6.8749E-5
hear	43	21	0.00100137	9.85402E-4
struggle	1	0	3.453E-5	2.2916E-5
falm	1	0	3.453E-5	2.2916E-5
engineering	1	0	3.453E-5	2.2916E-5
occasionally	4	1	1.0359E-4	6.8749E-5
hope	15	14	3.5681E-4	6.64574E-4
requirement	2	1	5.755E-5	6.8749E-5
secondary	1	1	3.453E-5	6.8749E-5
support	2	0	5.755E-5	2.2916E-5
peach	1	0	3.453E-5	2.2916E-5
richer	1	0	3.453E-5	2.2916E-5
accommodate	1	1	3.453E-5	6.8749E-5
steadly	0	1	1.151E-5	6.8749E-5
volumn	1	0	3.453E-5	2.2916E-5
charm	6	1	1.4963E-4	6.8749E-5
nagging	1	0	3.453E-5	2.2916E-5
oscillate	1	0	3.453E-5	2.2916E-5
build	5	5	1.2661E-4	2.5208E-4
strongly	0	1	1.151E-5	6.8749E-5
calming	1	0	3.453E-5	2.2916E-5
prime	1	1	3.453E-5	6.8749E-5
pain	3	2	8.057E-5	1.14582E-4
limb	1	0	3.453E-5	2.2916E-5
doesn	0	1	1.151E-5	6.8749E-5
possibly	1	1	3.453E-5	6.8749E-5
know	49	14	0.00113949	6.64574E-4
gigantic	1	0	3.453E-5	2.2916E-5
software	0	1	1.151E-5	6.8749E-5
monster	0	1	1.151E-5	6.8749E-5
critical	0	1	1.151E-5	6.8749E-5
alone	1	0	3.453E-5	2.2916E-5
shower	2	7	5.755E-5	3.43745E-4
friction	0	1	1.151E-5	6.8749E-5
hollywood	1	0	3.453E-5	2.2916E-5
sharper	9	10	2.1869E-4	4.81243E-4
steady	1	0	3.453E-5	2.2916E-5
criticize	1	0	3.453E-5	2.2916E-5
eventually	3	1	8.057E-5	6.8749E-5
remember	8	0	1.9567E-4	2.2916E-5
preoccupy	1	0	3.453E-5	2.2916E-5
coax	1	0	3.453E-5	2.2916E-5
simplicity	5	0	1.2661E-4	2.2916E-5
joke	1	4	3.453E-5	2.06247E-4
lead	12	6	2.8775E-4	2.97912E-4
address	3	0	8.057E-5	2.2916E-5
atomicly	1	0	3.453E-5	2.2916E-5
rhetorical	1	0	3.453E-5	2.2916E-5
everywhere	5	0	1.2661E-4	2.2916E-5
event	4	0	1.0359E-4	2.2916E-5
mattress	8	0	1.9567E-4	2.2916E-5
used	1	3	3.453E-5	1.60414E-4
subtly	1	0	3.453E-5	2.2916E-5
dramatic	1	0	3.453E-5	2.2916E-5
sheet	2	0	5.755E-5	2.2916E-5
hinge	1	0	3.453E-5	2.2916E-5
decor	5	0	1.2661E-4	2.2916E-5
face	41	32	9.5533E-4	0.001489562
cup	1	0	3.453E-5	2.2916E-5
beware	2	3	5.755E-5	1.60414E-4
inadvetantly	1	0	3.453E-5	2.2916E-5
closer	2	0	5.755E-5	2.2916E-5
unobtrusive	1	1	3.453E-5	6.8749E-5
delay	4	1	1.0359E-4	6.8749E-5
leap	0	2	1.151E-5	1.14582E-4
cheaply	2	12	5.755E-5	5.72908E-4
obtrusive	1	0	3.453E-5	2.2916E-5
transport	2	0	5.755E-5	2.2916E-5
cumbersome	1	0	3.453E-5	2.2916E-5
some	74	26	0.001714989	0.001214566
simulated	1	0	3.453E-5	2.2916E-5
pineal	1	0	3.453E-5	2.2916E-5
lengthen	1	1	3.453E-5	6.8749E-5
rearrange	1	0	3.453E-5	2.2916E-5
sell	7	5	1.7265E-4	2.5208E-4
website	3	4	8.057E-5	2.06247E-4
useless	3	11	8.057E-5	5.27076E-4
silly	2	2	5.755E-5	1.14582E-4
wacko	1	0	3.453E-5	2.2916E-5
compatible	1	0	3.453E-5	2.2916E-5
congress	2	3	5.755E-5	1.60414E-4
standard	11	4	2.6473E-4	2.06247E-4
rome	1	0	3.453E-5	2.2916E-5
attack	2	0	5.755E-5	2.2916E-5
cute	19	8	4.4889E-4	3.89578E-4
digital	43	27	0.00100137	0.001260398
care	5	5	1.2661E-4	2.5208E-4
butt	1	0	3.453E-5	2.2916E-5
degeneration	1	0	3.453E-5	2.2916E-5
seldom	1	1	3.453E-5	6.8749E-5
freezing	1	0	3.453E-5	2.2916E-5
cone	1	0	3.453E-5	2.2916E-5
manage	4	1	1.0359E-4	6.8749E-5
morning	66	19	0.00153083	8.93737E-4
bang	2	1	5.755E-5	6.8749E-5
beeeep	2	0	5.755E-5	2.2916E-5
giant	4	0	1.0359E-4	2.2916E-5
unwelcome	1	0	3.453E-5	2.2916E-5
knowledge	1	0	3.453E-5	2.2916E-5
therefore	4	1	1.0359E-4	6.8749E-5
center	1	0	3.453E-5	2.2916E-5
grant	1	1	3.453E-5	6.8749E-5
glue	0	1	1.151E-5	6.8749E-5
fog	2	1	5.755E-5	6.8749E-5
dalek	11	1	2.6473E-4	6.8749E-5
cheaper	5	2	1.2661E-4	1.14582E-4
midwest	0	1	1.151E-5	6.8749E-5
disguise	0	1	1.151E-5	6.8749E-5
she	147	30	0.003395449	0.001397896
alkaline	3	0	8.057E-5	2.2916E-5
accessible	2	0	5.755E-5	2.2916E-5
kit	5	0	1.2661E-4	2.2916E-5
dial	32	16	7.4815E-4	7.56239E-4
drive	2	1	5.755E-5	6.8749E-5
sitting	1	0	3.453E-5	2.2916E-5
needless	3	2	8.057E-5	1.14582E-4
selection	3	2	8.057E-5	1.14582E-4
timex	18	11	4.2587E-4	5.27076E-4
brookstone	7	5	1.7265E-4	2.5208E-4
superior	1	0	3.453E-5	2.2916E-5
resistance	1	0	3.453E-5	2.2916E-5
